SampleFk,TripID,StationID,CollectionDateTime,Depth_m,Division,GenusSpecies,Abundance,BioVolume_µm3_L,Flag,Notes
37763,LP140715,LPCRDT05,7/15/2014 10:45,30.645,Cryptophyta,Rhodomonas sp.,58000,10700000,,
37763,LP140715,LPCRDT05,7/15/2014 10:45,30.645,Bacillariophyta,Rhoicosphenia curvata,20,6430,,
37763,LP140715,LPCRDT05,7/15/2014 10:45,30.645,Bacillariophyta,Rhopalodia gibba,20,73500,,
37763,LP140715,LPCRDT05,7/15/2014 10:45,30.645,Chlorophyta,Scenedesmus bernardii,1450,54800,,
37763,LP140715,LPCRDT05,7/15/2014 10:45,30.645,Bacillariophyta,Synedra parasitica,690,156000,,
37763,LP140715,LPCRDT05,7/15/2014 10:45,30.645,Cyanobacteria,Woronichinia karelica,270000,1700000,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Bacillariophyta,Achnanthidium minutissimum,15100,925000,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Bacillariophyta,Amphora spp.,3770,403000,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Chlorophyta,cf. Oedogonium sp.,100,134000,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Chlorophyta,Chlamydomonas globosa,629,59300,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Chlorophyta,Chlamydomonas gloeopara,2520,63200,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Chlorophyta,Chlorella minutissima,12600,52700,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Chlorophyta,Chlorella spp.,15100,213000,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Cyanobacteria,Chroococcus sp.,1260,17800,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Bacillariophyta,Cocconeis pediculus,5660,4700000,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Bacillariophyta,Cocconeis placentula,1260,474000,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Cryptophyta,Cryptomonas ovata,3770,4540000,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Bacillariophyta,Cyclotella bodanica,4400,19900000,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Bacillariophyta,Cyclotella ocellata,629,71200,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Bacillariophyta,Cymbella sp.,629,1370000,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Bacillariophyta,Diatoma moniliformis,52200,11800000,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Bacillariophyta,Diatoma vulgare,5660,14500000,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Bacillariophyta,Encyonopsis microcephala,1890,65400,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Bacillariophyta,Fragilaria crotonensis,4400,3940000,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Bacillariophyta,Gomphonema spp.,2520,1950000,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Pyrrophyta,Gyrodinium cf. fusiforme,629,587000,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Cyanobacteria,Limnothrix sp.,5030,79100,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Bacillariophyta,Mastogloia sp.,363,799000,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Bacillariophyta,Melosira varians,20,401000,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Bacillariophyta,Navicula radiosa,363,1080000,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Bacillariophyta,Nitzschia linearis,629,1720000,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Chlorophyta,Oocystis sp.,1260,132000,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Cyanobacteria,Planktothrix sp.,1420,30100,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Bacillariophyta,Pseudostaurosira brevistriata,363,72700,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Cryptophyta,Rhodomonas sp.,44000,1480000,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Bacillariophyta,Rhoicosphenia curvata,2520,931000,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Chlorophyta,Scenedesmus sp.,2520,59300,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Bacillariophyta,Staurosira construens var. venter,1820,456000,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Bacillariophyta,Synedra tenera,1890,427000,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Bacillariophyta,Synedra ulna,10100,75900000,,
37762,LP140715,LPCR-249,7/14/2014 9:30,0,Cyanobacteria,Woronichinia naegeliana,260000,1640000,,
37761,LP140606,LPCR0024,6/6/2014 12:15,1,Bacillariophyta,Achnanthidium minutissimum,10700,1060000,,
37761,LP140606,LPCR0024,6/6/2014 12:15,1,Cyanobacteria,Aphanocapsa sp.,223000,936000,,
37761,LP140606,LPCR0024,6/6/2014 12:15,1,Chlorophyta,Botryococcus braunii,50800,1440000,,
37761,LP140606,LPCR0024,6/6/2014 12:15,1,Cyanobacteria,cf. Chroococcus microscopicus,2200000,1150000,,
37761,LP140606,LPCR0024,6/6/2014 12:15,1,Chrysophyta,cf. Ochromonas sp.,10700,5600000,,
37761,LP140606,LPCR0024,6/6/2014 12:15,1,Cyanobacteria,cf. Synechococcus sp.,207000,867000,,
37761,LP140606,LPCR0024,6/6/2014 12:15,1,Chlorophyta,Chlamydomonas globosa,128000,14500000,,
37761,LP140606,LPCR0024,6/6/2014 12:15,1,Chlorophyta,Chlorella spp.,1570000,22200000,,
37761,LP140606,LPCR0024,6/6/2014 12:15,1,Cryptophyta,Cryptomonas erosa,10700,8600000,,
37761,LP140606,LPCR0024,6/6/2014 12:15,1,Bacillariophyta,Cyclotella bodanica var. lemanica,278000,2.33E+09,,
37761,LP140606,LPCR0024,6/6/2014 12:15,1,Bacillariophyta,Cyclotella sp.,908,365000,,
37761,LP140606,LPCR0024,6/6/2014 12:15,1,Chlorophyta,Dictyosphaerium pulchellum,800,52400,,
37761,LP140606,LPCR0024,6/6/2014 12:15,1,Bacillariophyta,Fragilaria crotonensis,342000,6.92E+08,,
37761,LP140606,LPCR0024,6/6/2014 12:15,1,Chlorophyta,Golenkinia sp.,908,633000,,
37761,LP140606,LPCR0024,6/6/2014 12:15,1,Pyrrophyta,Gymnodinium sp.,1820,879000,,
37761,LP140606,LPCR0024,6/6/2014 12:15,1,Bacillariophyta,Melosira varians,100,173000,,
37761,LP140606,LPCR0024,6/6/2014 12:15,1,Bacillariophyta,Navicula rostellata,908,941000,,
37761,LP140606,LPCR0024,6/6/2014 12:15,1,Cryptophyta,Rhodomonas sp.,257000,21800000,,
37761,LP140606,LPCR0024,6/6/2014 12:15,1,Cyanobacteria,Woronichinia sp.,1010000,23700000,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Bacillariophyta,Achnanthidium catenatum,25,7070,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Bacillariophyta,Amphora pediculus,908,20000,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Cyanobacteria,Aphanocapsa sp.,301000,158000,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Cyanobacteria,Aphanothece clathrata,620000,649000,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Bacillariophyta,Asterionella formosa,454,239000,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Bacillariophyta,cf. Craticula sp.,25,8480,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Cyanobacteria,cf. Cylindrospermopsis sp.,99900,941000,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Chlorophyta,cf. Dictyosphaerium sp.,31600,1060000,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Chrysophyta,cf. Ochromonas sp.,12200,3260000,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Chlorophyta,Chlamydomonas sp.,2430,367000,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Chlorophyta,Chlorella spp.,216000,3060000,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Cyanobacteria,Chroococcus microscopicus,734000,197000,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Cryptophyta,Cryptomonas platyuris,50,164000,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Cryptophyta,Cryptomonas sp.,9720,15400000,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Bacillariophyta,Cyclotella bodanica,9720,52500000,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Bacillariophyta,Cyclotella ocellata,4860,2290000,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Bacillariophyta,Cyclotella sp.,908,103000,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Bacillariophyta,Diatoma moniliformis,454,166000,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Chrysophyta,Dinobryon sp.,908,1060000,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Bacillariophyta,Encyonema sp.,25,10700,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Bacillariophyta,Encyonopsis sp.,25,3990,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Bacillariophyta,Fragilaria crotonensis,58300,68700000,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Bacillariophyta,Gomphonema gracile,2430,3140000,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Cyanobacteria,Gomphosphaeria aponina,2150,169000,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Pyrrophyta,Gyrodinium cf. fusiforme,2430,10400000,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Bacillariophyta,Navicula sp.,2430,2060000,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Cryptophyta,Rhodomonas sp.,158000,29100000,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Bacillariophyta,Rhoicosphenia curvata,25,22700,,
37760,LP140606,LPCRDT05,6/5/2014 9:30,30.645,Cyanobacteria,Woronichinia karelica,379000,2380000,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Bacillariophyta,Achnanthidium minutissimum,48400,1670000,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Bacillariophyta,Amphora sp.,2550,978000,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Cyanobacteria,Aphanocapsa sp.,2400,157,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Cyanobacteria,cf. Pannus sp.,122000,1.00E+06,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Chlorophyta,Chlorella spp.,36900,522000,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Bacillariophyta,Cocconeis pediculus,11500,1.10E+07,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Bacillariophyta,Cocconeis placentula,6370,4.00E+06,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Cryptophyta,Cryptomonas ovata,3820,8110000,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Bacillariophyta,Cyclotella bodanica,2550,16800000,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Bacillariophyta,Cyclotella ocellata,1270,484000,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Bacillariophyta,Cyclotella sp.,2550,216000,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Bacillariophyta,Cymbella sp.,454,489000,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Bacillariophyta,Diatoma moniliformis,28000,10200000,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Bacillariophyta,Diatoma vulgare,7640,16800000,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Bacillariophyta,Encyonema silesiacum,2550,1960000,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Bacillariophyta,Encyonopsis microcephala,908,40000,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Bacillariophyta,Fragilaria capucina,1820,873000,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Bacillariophyta,Fragilaria capucina var. gracilis,1270,192000,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Bacillariophyta,Fragilaria crotonensis,89100,8.90E+07,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Bacillariophyta,Fragilaria sp.,1270,480000,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Bacillariophyta,Gomphonema sp.,5090,3620000,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Bacillariophyta,Melosira varians,908,5560000,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Bacillariophyta,Navicula tripunctata,2550,2060000,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Bacillariophyta,Nitzschia sp.,1270,306000,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Chlorophyta,Oocystis sp.,200,37700,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Cyanobacteria,Oscillatoria sp.,37200,936000,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Cyanobacteria,Pseudanabaena sp.,10200,24000,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Cryptophyta,Rhodomonas sp.,103000,3460000,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Bacillariophyta,Rhoicosphenia curvata,5090,1170000,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Chlorophyta,Sphaerocystis schroeteri,22900,768000,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Bacillariophyta,Synedra ulna,16600,64300000,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Bacillariophyta,Tabellaria flocculosa,6370,6250000,,
37759,LP140606,LPCR-249,6/4/2014 12:15,0,Cyanobacteria,Woronichinia naegeliana,183000,1150000,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Bacillariophyta,Achnanthidium exilis,25,2830,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Bacillariophyta,Achnanthidium minutissimum,21400,1310000,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Bacillariophyta,Amphora sp.,100,18000,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Cyanobacteria,cf. Aphanocapsa sp.,16400,8600,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Chlorophyta,cf. Coelastrum sp.,13600,891000,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Chlorophyta,cf. Geminella sp.,449000,10600000,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Chlorophyta,cf. Quadrigula sp.,454,81800,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Chlorophyta,Chlorella minutissima,465000,1950000,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Chlorophyta,Chlorella vulgaris,102000,4850000,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Cyanobacteria,Chroococcus microscopicus,1710000,459000,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Bacillariophyta,Cocconeis placentula,5350,1410000,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Cryptophyta,Cryptomonas ovata,5350,12800000,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Bacillariophyta,Cyclotella bodanica var. lemanica,2720,23100000,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Bacillariophyta,Cyclotella cf. ocellata,10700,630000,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Bacillariophyta,Cymbella cf. affinis,454,413000,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Bacillariophyta,Diatoma moniliformis,58800,16600000,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Bacillariophyta,Diatoma vulgare,69500,2.17E+08,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Bacillariophyta,Didymosphenia geminata,5350,99700000,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Chrysophyta,Dinobryon sp.,5350,3230000,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Bacillariophyta,Fragilaria capucina,85600,44400000,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Bacillariophyta,Fragilaria crotonensis,42800,51900000,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Bacillariophyta,Gomphonema cf. johnsonii,25,62000,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Pyrrophyta,Gyrodinium cf. fusiforme,75,256000,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Bacillariophyta,Gyrosigma attenuatum,25,1220000,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Bacillariophyta,Melosira varians,454,949000,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Bacillariophyta,Navicula reinhardtii,454,1370000,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Bacillariophyta,Navicula tripunctata,50,88000,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Bacillariophyta,Nitzschia cf. linearis,10700,4560000,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Bacillariophyta,Pseudostaurosira cf. brevistriata,100,7540,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Cryptophyta,Rhodomonas sp.,48100,8870000,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Bacillariophyta,Rhoicosphenia curvata,5350,3210000,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Bacillariophyta,Synedra ulna,37400,1.93E+08,,
37758,LP140423,LPCR-249,4/28/2014 10:00,0,Cyanobacteria,Woronichinia karelica,7000,44000,,
37757,LP140423,LPCR0024,4/23/2014 11:00,1,Bacillariophyta,Achnanthidium catenatum,908,143000,,
37757,LP140423,LPCR0024,4/23/2014 11:00,1,Cyanobacteria,Aphanocapsa sp.,168000,88200,,
37757,LP140423,LPCR0024,4/23/2014 11:00,1,Chlorophyta,cf. Coelastrum sp.,256000,1.78E+08,,
37757,LP140423,LPCR0024,4/23/2014 11:00,1,Bacillariophyta,cf. Cyclotella ocellata,38200,3750000,,
37757,LP140423,LPCR0024,4/23/2014 11:00,1,Cyanobacteria,cf. Pseudanabaena sp.,325,5110,,
37757,LP140423,LPCR0024,4/23/2014 11:00,1,Chlorophyta,Chlamydomonas sp.,15300,1440000,,
37757,LP140423,LPCR0024,4/23/2014 11:00,1,Chlorophyta,Chlorella spp.,30600,128000,,
37757,LP140423,LPCR0024,4/23/2014 11:00,1,Cyanobacteria,Chroococcus sp.,237000,124000,,
37757,LP140423,LPCR0024,4/23/2014 11:00,1,Cryptophyta,Cryptomonas erosa,7640,1100000,,
37757,LP140423,LPCR0024,4/23/2014 11:00,1,Cryptophyta,Cryptomonas ovata,38200,50800000,,
37757,LP140423,LPCR0024,4/23/2014 11:00,1,Bacillariophyta,Cyclotella bodanica var. lemanica,91700,1.42E+09,,
37757,LP140423,LPCR0024,4/23/2014 11:00,1,Bacillariophyta,Cymbella leptoceros,25,14600,,
37757,LP140423,LPCR0024,4/23/2014 11:00,1,Chrysophyta,Dinobryon sp.,1280000,2.17E+08,,
37757,LP140423,LPCR0024,4/23/2014 11:00,1,Bacillariophyta,Eucocconeis sp.,908,3010000,,
37757,LP140423,LPCR0024,4/23/2014 11:00,1,Bacillariophyta,Fragilaria capucina,454,145000,,
37757,LP140423,LPCR0024,4/23/2014 11:00,1,Bacillariophyta,Fragilaria crotonensis,699000,8.65E+08,,
37757,LP140423,LPCR0024,4/23/2014 11:00,1,Cyanobacteria,Gomphosphaeria aponina,19100,1500000,,
37757,LP140423,LPCR0024,4/23/2014 11:00,1,Pyrrophyta,Gymnodinium sp.,25,188000,,
37757,LP140423,LPCR0024,4/23/2014 11:00,1,Bacillariophyta,Navicula sp.,454,40600,,
37757,LP140423,LPCR0024,4/23/2014 11:00,1,Bacillariophyta,Nitzschia sigmoidea,454,3970000,,
37757,LP140423,LPCR0024,4/23/2014 11:00,1,Cryptophyta,Rhodomonas sp.,115000,2.50E+07,,
37757,LP140423,LPCR0024,4/23/2014 11:00,1,Bacillariophyta,Staurosirella lapponica,1820,406000,,
37757,LP140423,LPCR0024,4/23/2014 11:00,1,Chlorophyta,Westella sp.,72600,1030000,,
37757,LP140423,LPCR0024,4/23/2014 11:00,1,Cyanobacteria,Woronichinia sp.,156000,652000,,
37756,LP140423,LPCRDT05,4/21/2014 9:00,30.645,Chlorophyta,cf. Coelastrum sp.,22000,1440000,,
37756,LP140423,LPCRDT05,4/21/2014 9:00,30.645,Chlorophyta,Chlorella spp.,25200,843000,,
37756,LP140423,LPCRDT05,4/21/2014 9:00,30.645,Cyanobacteria,Chroococcus microscopicus,277000,74200,,
37756,LP140423,LPCRDT05,4/21/2014 9:00,30.645,Bacillariophyta,Cocconeis placentula,454,188000,,
37756,LP140423,LPCRDT05,4/21/2014 9:00,30.645,Cryptophyta,Cryptomonas ovata,3150,2640000,,
37756,LP140423,LPCRDT05,4/21/2014 9:00,30.645,Cryptophyta,Cryptomonas sp.,7860,5800000,,
37756,LP140423,LPCRDT05,4/21/2014 9:00,30.645,Bacillariophyta,Cyclotella bodanica,6290,8.10E+07,,
37756,LP140423,LPCRDT05,4/21/2014 9:00,30.645,Bacillariophyta,Cyclotella ocellata,3150,185000,,
37756,LP140423,LPCRDT05,4/21/2014 9:00,30.645,Bacillariophyta,Diatoma moniliformis,3150,519000,,
37756,LP140423,LPCRDT05,4/21/2014 9:00,30.645,Chlorophyta,Dictyosphaerium chlorelloides,275,6480,,
37756,LP140423,LPCRDT05,4/21/2014 9:00,30.645,Chrysophyta,Dinobryon sp.,31500,1.90E+07,,
37756,LP140423,LPCRDT05,4/21/2014 9:00,30.645,Bacillariophyta,Encyonema silesiacum,1570,198000,,
37756,LP140423,LPCRDT05,4/21/2014 9:00,30.645,Bacillariophyta,Eucocconeis flexella,1570,1690000,,
37756,LP140423,LPCRDT05,4/21/2014 9:00,30.645,Bacillariophyta,Fragilaria crotonensis,140000,1.68E+08,,
37756,LP140423,LPCRDT05,4/21/2014 9:00,30.645,Cyanobacteria,Gomphosphaeria sp.,1000,23600,,
37756,LP140423,LPCRDT05,4/21/2014 9:00,30.645,Pyrrophyta,Gymnodinium sp.,1570,474000,,
37756,LP140423,LPCRDT05,4/21/2014 9:00,30.645,Bacillariophyta,Navicula sp.,3150,158000,,
37756,LP140423,LPCRDT05,4/21/2014 9:00,30.645,Cyanobacteria,Pseudanabaena sp.,400,3770,,
37756,LP140423,LPCRDT05,4/21/2014 9:00,30.645,Cryptophyta,Rhodomonas sp.,23600,334000,,
37756,LP140423,LPCRDT05,4/21/2014 9:00,30.645,Bacillariophyta,Staurosira lapponica,908,183000,,
37756,LP140423,LPCRDT05,4/21/2014 9:00,30.645,Cyanobacteria,Woronichinia karelica,2250,14100,,
37755,LP140331,LPCRDT05,4/2/2014 9:00,30.645,Bacillariophyta,Achnanthidium minutissimum,454,40600,,
37755,LP140331,LPCRDT05,4/2/2014 9:00,30.645,Cyanobacteria,Aphanizomenon sp.,212000,1330000,,
37755,LP140331,LPCRDT05,4/2/2014 9:00,30.645,Chlorophyta,Chlamydomonas sp.,26700,4030000,,
37755,LP140331,LPCRDT05,4/2/2014 9:00,30.645,Chlorophyta,Chlorella vulgaris,6680,94500,,
37755,LP140331,LPCRDT05,4/2/2014 9:00,30.645,Cyanobacteria,Chroococcus microscopicus,397000,208000,,
37755,LP140331,LPCRDT05,4/2/2014 9:00,30.645,Cryptophyta,Cryptomonas erosa,2230,462000,,
37755,LP140331,LPCRDT05,4/2/2014 9:00,30.645,Cryptophyta,Cryptomonas ovata,13400,17800000,,
37755,LP140331,LPCRDT05,4/2/2014 9:00,30.645,Bacillariophyta,Cyclotella bodanica var. lemanica,4460,1.50E+08,,
37755,LP140331,LPCRDT05,4/2/2014 9:00,30.645,Bacillariophyta,Cyclotella ocellata,25,43100,,
37755,LP140331,LPCRDT05,4/2/2014 9:00,30.645,Chrysophyta,Dinobryon sp.,64600,1.10E+07,,
37755,LP140331,LPCRDT05,4/2/2014 9:00,30.645,Bacillariophyta,Fragilaria crotonensis,209000,1.04E+08,,
37755,LP140331,LPCRDT05,4/2/2014 9:00,30.645,Pyrrophyta,Gymnodinium sp.,908,1860000,,
37755,LP140331,LPCRDT05,4/2/2014 9:00,30.645,Bacillariophyta,Navicula sp.,1360,578000,,
37755,LP140331,LPCRDT05,4/2/2014 9:00,30.645,Bacillariophyta,Nitzschia sp.,454,51800,,
37755,LP140331,LPCRDT05,4/2/2014 9:00,30.645,Cryptophyta,Rhodomonas sp.,86900,34100000,,
37755,LP140331,LPCRDT05,4/2/2014 9:00,30.645,Bacillariophyta,Staurosirella lapponica,147000,20100000,,
37755,LP140331,LPCRDT05,4/2/2014 9:00,30.645,Bacillariophyta,Synedra tenera,25,3180,,
37754,LP140331,LPCR-249,4/1/2014 8:45,0,Bacillariophyta,Achnanthidium exilis,23800,1900000,,
37754,LP140331,LPCR-249,4/1/2014 8:45,0,Bacillariophyta,Achnanthidium minutissimum,23800,1460000,,
37754,LP140331,LPCR-249,4/1/2014 8:45,0,Bacillariophyta,Amphipleura pellucida,908,3680000,,
37754,LP140331,LPCR-249,4/1/2014 8:45,0,Bacillariophyta,Amphora ovalis,1820,1380000,,
37754,LP140331,LPCR-249,4/1/2014 8:45,0,Bacillariophyta,Amphora pediculus,10900,58100,,
37754,LP140331,LPCR-249,4/1/2014 8:45,0,Cyanobacteria,cf. Pseudanabaena sp.,17300,163000,,
37754,LP140331,LPCR-249,4/1/2014 8:45,0,Cyanobacteria,cf. Synechococcus sp.,89100,46700,,
37754,LP140331,LPCR-249,4/1/2014 8:45,0,Chlorophyta,Chlamydonephris pomiformis,908,544000,,
37754,LP140331,LPCR-249,4/1/2014 8:45,0,Chlorophyta,Chlorella sp.,29700,420000,,
37754,LP140331,LPCR-249,4/1/2014 8:45,0,Cyanobacteria,Chroococcus microscopicus,2720000,1420000,,
37754,LP140331,LPCR-249,4/1/2014 8:45,0,Bacillariophyta,Cocconeis pediculus,908,2170000,,
37754,LP140331,LPCR-249,4/1/2014 8:45,0,Bacillariophyta,Cocconeis placentula,17800,10400000,,
37754,LP140331,LPCR-249,4/1/2014 8:45,0,Cryptophyta,Cryptomonas ovata,908,1140000,,
37754,LP140331,LPCR-249,4/1/2014 8:45,0,Cryptophyta,Cryptomonas platyuris,908,761000,,
37754,LP140331,LPCR-249,4/1/2014 8:45,0,Bacillariophyta,Cyclotella ocellata,11900,2990000,,
37754,LP140331,LPCR-249,4/1/2014 8:45,0,Bacillariophyta,Cymbella affinis,908,424000,,
37754,LP140331,LPCR-249,4/1/2014 8:45,0,Bacillariophyta,Cymbella cistula,50,106000,,
37754,LP140331,LPCR-249,4/1/2014 8:45,0,Bacillariophyta,Cymbopleura naviculiformis,5940,1980000,,
37754,LP140331,LPCR-249,4/1/2014 8:45,0,Bacillariophyta,Denticula sp.,908,203000,,
37754,LP140331,LPCR-249,4/1/2014 8:45,0,Bacillariophyta,Diatoma moniliformis,178000,56700000,,
37754,LP140331,LPCR-249,4/1/2014 8:45,0,Bacillariophyta,Diatoma vulgare,125000,6.32E+08,,
37754,LP140331,LPCR-249,4/1/2014 8:45,0,Chrysophyta,Dinobryon sp.,908,1460000,,
37754,LP140331,LPCR-249,4/1/2014 8:45,0,Bacillariophyta,Encyonema caespitosum,50,35200,,
37754,LP140331,LPCR-249,4/1/2014 8:45,0,Bacillariophyta,Fragilaria crotonensis,19100,4.29E+08,,
37754,LP140331,LPCR-249,4/1/2014 8:45,0,Bacillariophyta,Gomphoneis olivacea,3630,1080000,,
37754,LP140331,LPCR-249,4/1/2014 8:45,0,Bacillariophyta,Gomphonema sp.,5940,2990000,,
