SampleFk,TripID,StationID,CollectionDateTime,MinDepth_m,MaxDepth_m,Division,GenusSpecies,Abundance,BioMass,Notes,Flag
38927,LP190910,LPCR0024,9/9/2019 17:45,30,60,Rotifera,Ascomorpha spp.,0,0,Specimens degraded. Poor preservation. Low abundance. Unable to meet tally.,D
38927,LP190910,LPCR0024,9/9/2019 17:45,30,60,Cladocera,Bosmina longirostris,0.03,0.02,Specimens degraded. Poor preservation. Low abundance. Unable to meet tally.,D
38927,LP190910,LPCR0024,9/9/2019 17:45,30,60,Copepoda,Calanoid copepodid,0.04,0.06,Specimens degraded. Poor preservation. Low abundance. Unable to meet tally.,D
38927,LP190910,LPCR0024,9/9/2019 17:45,30,60,Copepoda,Cyclopoid copepodid,0.03,0.1,Specimens degraded. Poor preservation. Low abundance. Unable to meet tally.,D
38927,LP190910,LPCR0024,9/9/2019 17:45,30,60,Cladocera,Daphnia pulex,0.02,0.84,Specimens degraded. Poor preservation. Low abundance. Unable to meet tally.,D
38927,LP190910,LPCR0024,9/9/2019 17:45,30,60,Copepoda,Leptodiaptomus ashlandi,0.02,0.04,Specimens degraded. Poor preservation. Low abundance. Unable to meet tally.,D
38927,LP190910,LPCR0024,9/9/2019 17:45,30,60,Copepoda,Mesocyclops edax,0.01,0.01,Specimens degraded. Poor preservation. Low abundance. Unable to meet tally.,D
38927,LP190910,LPCR0024,9/9/2019 17:45,30,60,Copepoda,nauplii larvae,0.13,0.01,Specimens degraded. Poor preservation. Low abundance. Unable to meet tally.,D
38927,LP190910,LPCR0024,9/9/2019 17:45,30,60,Rotifera,Polyarthra vulgaris,0,0,Specimens degraded. Poor preservation. Low abundance. Unable to meet tally.,D
38927,LP190910,LPCR0024,9/9/2019 17:45,30,60,Bivalvia,Quagga veliger,0.07,0,Specimens degraded. Poor preservation. Low abundance. Unable to meet tally.,D
38925,LP190910,LPCRDT03,9/9/2019 11:00,44.985,44.985,Copepoda,Aglaodiaptomus clavipes,0.03,0.59,,
38925,LP190910,LPCRDT03,9/9/2019 11:00,44.985,44.985,Cladocera,Bosmina longirostris,0.01,0.01,,
38925,LP190910,LPCRDT03,9/9/2019 11:00,44.985,44.985,Copepoda,Calanoid copepodid,0.18,0.41,,
38925,LP190910,LPCRDT03,9/9/2019 11:00,44.985,44.985,Rotifera,Collotheca spp.,0.04,0,,
38925,LP190910,LPCRDT03,9/9/2019 11:00,44.985,44.985,Copepoda,Cyclopoid copepodid,0.21,1.02,,
38925,LP190910,LPCRDT03,9/9/2019 11:00,44.985,44.985,Cladocera,Daphnia pulex,0.1,0.97,,
38925,LP190910,LPCRDT03,9/9/2019 11:00,44.985,44.985,Copepoda,Diacyclops thomasi,0.03,0.06,,
38925,LP190910,LPCRDT03,9/9/2019 11:00,44.985,44.985,Copepoda,Harpacticoida sp.,0.01,0,,
38925,LP190910,LPCRDT03,9/9/2019 11:00,44.985,44.985,Copepoda,Leptodiaptomus ashlandi,0.1,0.16,,
38925,LP190910,LPCRDT03,9/9/2019 11:00,44.985,44.985,Copepoda,Mesocyclops edax,0.01,0.01,,
38925,LP190910,LPCRDT03,9/9/2019 11:00,44.985,44.985,Copepoda,nauplii larvae,1,0.05,,
38925,LP190910,LPCRDT03,9/9/2019 11:00,44.985,44.985,Bivalvia,Quagga veliger,0.67,0.01,,
38924,LP190822,LPCRDT03,8/26/2019 15:10,45.543,45.543,Rotifera,Bdelloidea sp.,0.01,0,,
38924,LP190822,LPCRDT03,8/26/2019 15:10,45.543,45.543,Cladocera,Bosmina longirostris,0.06,0.03,,
38924,LP190822,LPCRDT03,8/26/2019 15:10,45.543,45.543,Copepoda,Calanoid copepodid,0.15,0.21,,
38924,LP190822,LPCRDT03,8/26/2019 15:10,45.543,45.543,Copepoda,Cyclopoid copepodid,0.26,0.46,,
38924,LP190822,LPCRDT03,8/26/2019 15:10,45.543,45.543,Cladocera,Daphnia pulex,0.01,0.31,,
38924,LP190822,LPCRDT03,8/26/2019 15:10,45.543,45.543,Copepoda,Diacyclops thomasi,0.08,0.1,,
38924,LP190822,LPCRDT03,8/26/2019 15:10,45.543,45.543,Copepoda,Harpacticoida sp.,0.02,0,,
38924,LP190822,LPCRDT03,8/26/2019 15:10,45.543,45.543,Rotifera,Lepadella spp.,0.01,0,,
38924,LP190822,LPCRDT03,8/26/2019 15:10,45.543,45.543,Copepoda,Leptodiaptomus ashlandi,0.02,0.02,,
38924,LP190822,LPCRDT03,8/26/2019 15:10,45.543,45.543,Copepoda,nauplii larvae,0.91,0.08,,
38924,LP190822,LPCRDT03,8/26/2019 15:10,45.543,45.543,Bivalvia,Quagga veliger,0.94,0.01,,
38924,LP190822,LPCRDT03,8/26/2019 15:10,45.543,45.543,Rotifera,Synchaeta spp.,0.01,0,,
38923,LP190822,LPCR-249,8/26/2019 11:55,0,30,Cladocera,Bosmina longirostris,0.01,0,High detritus. Low abundance. Unable to make tally.,
38923,LP190822,LPCR-249,8/26/2019 11:55,0,30,Copepoda,Calanoid copepodid,0.01,0.02,High detritus. Low abundance. Unable to make tally.,
38923,LP190822,LPCR-249,8/26/2019 11:55,0,30,Cladocera,Ceriodaphnia spp.,0.01,0.06,High detritus. Low abundance. Unable to make tally.,
38923,LP190822,LPCR-249,8/26/2019 11:55,0,30,Copepoda,Cyclopoid copepodid,0.15,0.09,High detritus. Low abundance. Unable to make tally.,
38923,LP190822,LPCR-249,8/26/2019 11:55,0,30,Copepoda,Diacyclops thomasi,0.04,0.05,High detritus. Low abundance. Unable to make tally.,
38923,LP190822,LPCR-249,8/26/2019 11:55,0,30,Copepoda,Harpacticoida sp.,0.07,0.01,High detritus. Low abundance. Unable to make tally.,
38923,LP190822,LPCR-249,8/26/2019 11:55,0,30,Rotifera,Lepadella spp.,0.01,0,High detritus. Low abundance. Unable to make tally.,
38923,LP190822,LPCR-249,8/26/2019 11:55,0,30,Copepoda,Leptodiaptomus ashlandi,0.05,0.09,High detritus. Low abundance. Unable to make tally.,
38923,LP190822,LPCR-249,8/26/2019 11:55,0,30,Copepoda,nauplii larvae,0.33,0.01,High detritus. Low abundance. Unable to make tally.,
38921,LP190822,LPCR0024,8/22/2019 12:00,0,30,Copepoda,Aglaodiaptomus clavipes,0.06,1.04,Specimens degraded.,D
38921,LP190822,LPCR0024,8/22/2019 12:00,0,30,Cladocera,Bosmina longirostris,1.33,1.27,Specimens degraded.,D
38921,LP190822,LPCR0024,8/22/2019 12:00,0,30,Copepoda,Calanoid copepodid,2.05,4.24,Specimens degraded.,D
38921,LP190822,LPCR0024,8/22/2019 12:00,0,30,Cladocera,Ceriodaphnia spp.,0.06,0.22,Specimens degraded.,D
38921,LP190822,LPCR0024,8/22/2019 12:00,0,30,Copepoda,Cyclopoid copepodid,0.77,0.26,Specimens degraded.,D
38921,LP190822,LPCR0024,8/22/2019 12:00,0,30,Cladocera,Daphnia galeata,0.22,1.08,Specimens degraded.,D
38921,LP190822,LPCR0024,8/22/2019 12:00,0,30,Cladocera,Daphnia pulex,2.43,114.53,Specimens degraded.,D
38921,LP190822,LPCR0024,8/22/2019 12:00,0,30,Copepoda,Diacyclops thomasi,0.11,0.43,Specimens degraded.,D
38921,LP190822,LPCR0024,8/22/2019 12:00,0,30,Cladocera,Diaphanosoma brachyurum,0.11,0.24,Specimens degraded.,D
38921,LP190822,LPCR0024,8/22/2019 12:00,0,30,Copepoda,Leptodiaptomus ashlandi,0.11,0.16,Specimens degraded.,D
38921,LP190822,LPCR0024,8/22/2019 12:00,0,30,Copepoda,Leptodiaptomus siciloides,0.17,0.29,Specimens degraded.,D
38921,LP190822,LPCR0024,8/22/2019 12:00,0,30,Copepoda,Mesocyclops edax,0.22,0.34,Specimens degraded.,D
38921,LP190822,LPCR0024,8/22/2019 12:00,0,30,Copepoda,nauplii larvae,2.55,0.12,Specimens degraded.,D
38921,LP190822,LPCR0024,8/22/2019 12:00,0,30,Bivalvia,Quagga veliger,1.05,0,Specimens degraded.,D
38922,LP190822,LPCR0024,8/22/2019 12:00,30,60,Copepoda,Aglaodiaptomus clavipes,0.01,0.19,Low abundance. Unable to make tally.,
38922,LP190822,LPCR0024,8/22/2019 12:00,30,60,Copepoda,Calanoid copepodid,0.01,0.03,Low abundance. Unable to make tally.,
38922,LP190822,LPCR0024,8/22/2019 12:00,30,60,Copepoda,Cyclopoid copepodid,0,0,Low abundance. Unable to make tally.,
38922,LP190822,LPCR0024,8/22/2019 12:00,30,60,Cladocera,Daphnia retrocurva,0,0,Low abundance. Unable to make tally.,
38922,LP190822,LPCR0024,8/22/2019 12:00,30,60,Copepoda,Diacyclops thomasi,0,0.01,Low abundance. Unable to make tally.,
38922,LP190822,LPCR0024,8/22/2019 12:00,30,60,Copepoda,Leptodiaptomus ashlandi,0,0.01,Low abundance. Unable to make tally.,
38922,LP190822,LPCR0024,8/22/2019 12:00,30,60,Copepoda,Mesocyclops edax,0,0.01,Low abundance. Unable to make tally.,
38922,LP190822,LPCR0024,8/22/2019 12:00,30,60,Copepoda,nauplii larvae,0.02,0,Low abundance. Unable to make tally.,
38922,LP190822,LPCR0024,8/22/2019 12:00,30,60,Bivalvia,Quagga veliger,0.08,0,Low abundance. Unable to make tally.,
38919,LP190801,LPCR-249,8/1/2019 11:15,0.1,0.1,Copepoda,Aglaodiaptomus clavipes,0.02,0.27,High algae and detritus.,
38919,LP190801,LPCR-249,8/1/2019 11:15,0.1,0.1,Rotifera,Bdelloidea sp.,0.05,0,High algae and detritus.,
38919,LP190801,LPCR-249,8/1/2019 11:15,0.1,0.1,Copepoda,Calanoid copepodid,0.08,0.21,High algae and detritus.,
38919,LP190801,LPCR-249,8/1/2019 11:15,0.1,0.1,Cladocera,Ceriodaphnia spp.,0.02,0.11,High algae and detritus.,
38919,LP190801,LPCR-249,8/1/2019 11:15,0.1,0.1,Copepoda,Cyclopoid copepodid,0.49,0.27,High algae and detritus.,
38919,LP190801,LPCR-249,8/1/2019 11:15,0.1,0.1,Copepoda,Diacyclops thomasi,0.11,0.1,High algae and detritus.,
38919,LP190801,LPCR-249,8/1/2019 11:15,0.1,0.1,Rotifera,Euchlanis spp.,0.02,0,High algae and detritus.,
38919,LP190801,LPCR-249,8/1/2019 11:15,0.1,0.1,Copepoda,Harpacticoida sp.,0.14,0.01,High algae and detritus.,
38919,LP190801,LPCR-249,8/1/2019 11:15,0.1,0.1,Rotifera,Lecane flexilis,0.02,0,High algae and detritus.,
38919,LP190801,LPCR-249,8/1/2019 11:15,0.1,0.1,Rotifera,Lepadella patella,0.2,0,High algae and detritus.,
38919,LP190801,LPCR-249,8/1/2019 11:15,0.1,0.1,Copepoda,Leptodiaptomus ashlandi,0.03,0.06,High algae and detritus.,
38919,LP190801,LPCR-249,8/1/2019 11:15,0.1,0.1,Copepoda,Mesocyclops edax,0.02,0.04,High algae and detritus.,
38919,LP190801,LPCR-249,8/1/2019 11:15,0.1,0.1,Copepoda,nauplii larvae,1.41,0.1,High algae and detritus.,
38919,LP190801,LPCR-249,8/1/2019 11:15,0.1,0.1,Rotifera,Polyarthra vulgaris,0.02,0,High algae and detritus.,
38919,LP190801,LPCR-249,8/1/2019 11:15,0.1,0.1,Rotifera,Proales spp.,0.03,0.01,High algae and detritus.,
38919,LP190801,LPCR-249,8/1/2019 11:15,0.1,0.1,Bivalvia,Quagga veliger,0.55,0.01,High algae and detritus.,
38919,LP190801,LPCR-249,8/1/2019 11:15,0.1,0.1,Rotifera,Trichotria pocillum,0.02,0,High algae and detritus.,
38920,LP190801,LPCRDT03,8/1/2019 9:15,46.211,46.211,Copepoda,Aglaodiaptomus clavipes,0.04,0.94,High detritus.,
38920,LP190801,LPCRDT03,8/1/2019 9:15,46.211,46.211,Copepoda,Calanoid copepodid,0.16,0.37,High detritus.,
38920,LP190801,LPCRDT03,8/1/2019 9:15,46.211,46.211,Cladocera,Ceriodaphnia spp.,0.01,0.08,High detritus.,
38920,LP190801,LPCRDT03,8/1/2019 9:15,46.211,46.211,Rotifera,Collotheca spp.,0.01,0,High detritus.,
38920,LP190801,LPCRDT03,8/1/2019 9:15,46.211,46.211,Copepoda,Cyclopoid copepodid,0.87,0.93,High detritus.,
38920,LP190801,LPCRDT03,8/1/2019 9:15,46.211,46.211,Cladocera,Daphnia pulex,0.03,1.7,High detritus.,
38920,LP190801,LPCRDT03,8/1/2019 9:15,46.211,46.211,Copepoda,Diacyclops thomasi,0.21,0.36,High detritus.,
38920,LP190801,LPCRDT03,8/1/2019 9:15,46.211,46.211,Copepoda,Harpacticoida sp.,0.03,0,High detritus.,
38920,LP190801,LPCRDT03,8/1/2019 9:15,46.211,46.211,Copepoda,Leptodiaptomus ashlandi,0.07,0.17,High detritus.,
38920,LP190801,LPCRDT03,8/1/2019 9:15,46.211,46.211,Copepoda,Leptodiaptomus siciloides,0.03,0.05,High detritus.,
38920,LP190801,LPCRDT03,8/1/2019 9:15,46.211,46.211,Copepoda,nauplii larvae,1.76,0.16,High detritus.,
38920,LP190801,LPCRDT03,8/1/2019 9:15,46.211,46.211,Bivalvia,Quagga veliger,0.63,0,High detritus.,
38920,LP190801,LPCRDT03,8/1/2019 9:15,46.211,46.211,Rotifera,Synchaeta spp.,0.03,0,High detritus.,
38917,LP190702,LPCR0024,7/2/2019 10:15,0,30,Rotifera,Ascomorpha ecaudis,0.2,0,,
38917,LP190702,LPCR0024,7/2/2019 10:15,0,30,Cladocera,Bosmina longirostris,0.2,0.1,,
38917,LP190702,LPCR0024,7/2/2019 10:15,0,30,Copepoda,Calanoid copepodid,3.15,4.75,,
38917,LP190702,LPCR0024,7/2/2019 10:15,0,30,Cladocera,Ceriodaphnia spp.,2.75,8.61,,
38917,LP190702,LPCR0024,7/2/2019 10:15,0,30,Copepoda,Cyclopoid copepodid,5.71,4.8,,
38917,LP190702,LPCR0024,7/2/2019 10:15,0,30,Cladocera,Daphnia galeata,0.79,1.61,,
38917,LP190702,LPCR0024,7/2/2019 10:15,0,30,Cladocera,Daphnia pulex,1.38,26.43,,
38917,LP190702,LPCR0024,7/2/2019 10:15,0,30,Copepoda,Diacyclops thomasi,0.79,1.22,,
38917,LP190702,LPCR0024,7/2/2019 10:15,0,30,Copepoda,Leptodiaptomus ashlandi,0.98,1.7,,
38917,LP190702,LPCR0024,7/2/2019 10:15,0,30,Copepoda,nauplii larvae,16.72,0.98,,
38917,LP190702,LPCR0024,7/2/2019 10:15,0,30,Bivalvia,Quagga veliger,11.41,0.18,,
38917,LP190702,LPCR0024,7/2/2019 10:15,0,30,Rotifera,Synchaeta spp.,0.98,0.01,,
38918,LP190702,LPCR0024,7/2/2019 10:15,30,60,Copepoda,Calanoid copepodid,0.07,0.3,Specimens degraded.,D
38918,LP190702,LPCR0024,7/2/2019 10:15,30,60,Cladocera,Ceriodaphnia spp.,0.02,0.13,Specimens degraded.,D
38918,LP190702,LPCR0024,7/2/2019 10:15,30,60,Copepoda,Cyclopoid copepodid,0.41,0.33,Specimens degraded.,D
38918,LP190702,LPCR0024,7/2/2019 10:15,30,60,Cladocera,Daphnia pulex,0.02,0.33,Specimens degraded.,D
38918,LP190702,LPCR0024,7/2/2019 10:15,30,60,Copepoda,Diacyclops thomasi,0.07,0.1,Specimens degraded.,D
38918,LP190702,LPCR0024,7/2/2019 10:15,30,60,Copepoda,Leptodiaptomus ashlandi,0.03,0.06,Specimens degraded.,D
38918,LP190702,LPCR0024,7/2/2019 10:15,30,60,Copepoda,nauplii larvae,0.93,0.08,Specimens degraded.,D
38918,LP190702,LPCR0024,7/2/2019 10:15,30,60,Rotifera,Polyarthra vulgaris,0.03,0,Specimens degraded.,D
38918,LP190702,LPCR0024,7/2/2019 10:15,30,60,Bivalvia,Quagga veliger,0.37,0.01,Specimens degraded.,D
38918,LP190702,LPCR0024,7/2/2019 10:15,30,60,Rotifera,Synchaeta spp.,0.06,0,Specimens degraded.,D
38916,LP190702,LPCR-249,7/1/2019 14:30,0,30,Copepoda,Aglaodiaptomus clavipes,0.02,0.55,High algae and detritus.,
38916,LP190702,LPCR-249,7/1/2019 14:30,0,30,Rotifera,Bdelloidea sp.,0.13,0.01,High algae and detritus.,
38916,LP190702,LPCR-249,7/1/2019 14:30,0,30,Copepoda,Calanoid copepodid,0.12,0.1,High algae and detritus.,
38916,LP190702,LPCR-249,7/1/2019 14:30,0,30,Copepoda,Cyclopoid copepodid,0.92,0.57,High algae and detritus.,
38916,LP190702,LPCR-249,7/1/2019 14:30,0,30,Copepoda,Diacyclops thomasi,0.19,0.53,High algae and detritus.,
38916,LP190702,LPCR-249,7/1/2019 14:30,0,30,Rotifera,Euchlanis spp.,0.04,0,High algae and detritus.,
38916,LP190702,LPCR-249,7/1/2019 14:30,0,30,Copepoda,Harpacticoida sp.,0.21,0.2,High algae and detritus.,
38916,LP190702,LPCR-249,7/1/2019 14:30,0,30,Rotifera,Lepadella patella,0.1,0,High algae and detritus.,
38916,LP190702,LPCR-249,7/1/2019 14:30,0,30,Copepoda,Leptodiaptomus ashlandi,0.17,0.35,High algae and detritus.,
38916,LP190702,LPCR-249,7/1/2019 14:30,0,30,Copepoda,nauplii larvae,1.98,0.21,High algae and detritus.,
38916,LP190702,LPCR-249,7/1/2019 14:30,0,30,Bivalvia,Quagga veliger,0.12,0,High algae and detritus.,
38916,LP190702,LPCR-249,7/1/2019 14:30,0,30,Rotifera,Synchaeta spp.,0.02,0,High algae and detritus.,
38915,LP190702,LPCRDT03,7/1/2019 10:45,43.434,43.434,Rotifera,Ascomorpha ovalis,0.14,0,,
38915,LP190702,LPCRDT03,7/1/2019 10:45,43.434,43.434,Copepoda,Calanoid copepodid,0.23,0.15,,
38915,LP190702,LPCRDT03,7/1/2019 10:45,43.434,43.434,Copepoda,Cyclopoid copepodid,1.5,0.68,,
38915,LP190702,LPCRDT03,7/1/2019 10:45,43.434,43.434,Copepoda,Diacyclops thomasi,0.09,0.22,,
38915,LP190702,LPCRDT03,7/1/2019 10:45,43.434,43.434,Copepoda,Harpacticoida sp.,0.05,0.01,,
38915,LP190702,LPCRDT03,7/1/2019 10:45,43.434,43.434,Copepoda,Leptodiaptomus ashlandi,0.14,0.31,,
38915,LP190702,LPCRDT03,7/1/2019 10:45,43.434,43.434,Copepoda,nauplii larvae,5.34,0.54,,
38915,LP190702,LPCRDT03,7/1/2019 10:45,43.434,43.434,Rotifera,Polyarthra vulgaris,0.05,0,,
38915,LP190702,LPCRDT03,7/1/2019 10:45,43.434,43.434,Bivalvia,Quagga veliger,3.33,0.1,,
38915,LP190702,LPCRDT03,7/1/2019 10:45,43.434,43.434,Rotifera,Synchaeta spp.,0.23,0,,
38914,LP190605,LPCR1169,6/8/2019 6:50,0,30,Copepoda,Aglaodiaptomus clavipes,0.12,2.78,,
38914,LP190605,LPCR1169,6/8/2019 6:50,0,30,Cladocera,Bosmina longirostris,0.12,0.07,,
38914,LP190605,LPCR1169,6/8/2019 6:50,0,30,Copepoda,Calanoid copepodid,1.04,2.47,,
38914,LP190605,LPCR1169,6/8/2019 6:50,0,30,Rotifera,Collotheca spp.,0.12,0,,
38914,LP190605,LPCR1169,6/8/2019 6:50,0,30,Copepoda,Cyclopoid copepodid,1.84,0.71,,
38914,LP190605,LPCR1169,6/8/2019 6:50,0,30,Cladocera,Daphnia pulex,0.92,4.69,,
38914,LP190605,LPCR1169,6/8/2019 6:50,0,30,Copepoda,Diacyclops thomasi,0.23,0.35,,
38914,LP190605,LPCR1169,6/8/2019 6:50,0,30,Copepoda,Leptodiaptomus ashlandi,0.69,1.93,,
38914,LP190605,LPCR1169,6/8/2019 6:50,0,30,Copepoda,Leptodiaptomus siciloides,0.23,0.57,,
38914,LP190605,LPCR1169,6/8/2019 6:50,0,30,Copepoda,Mesocyclops edax,0.12,0.37,,
38914,LP190605,LPCR1169,6/8/2019 6:50,0,30,Copepoda,nauplii larvae,11.64,0.91,,
38914,LP190605,LPCR1169,6/8/2019 6:50,0,30,Rotifera,Polyarthra vulgaris,0.12,0,,
38914,LP190605,LPCR1169,6/8/2019 6:50,0,30,Bivalvia,Quagga veliger,5.76,0.19,,
38914,LP190605,LPCR1169,6/8/2019 6:50,0,30,Rotifera,Synchaeta spp.,0.12,0,,
38913,LP190605,LPESC119,6/7/2019 15:35,0,30,Cladocera,Bosmina longirostris,0.22,0.08,,
38913,LP190605,LPESC119,6/7/2019 15:35,0,30,Copepoda,Calanoid copepodid,1.72,6.33,,
38913,LP190605,LPESC119,6/7/2019 15:35,0,30,Cladocera,Ceriodaphnia spp.,0.22,0.2,,
38913,LP190605,LPESC119,6/7/2019 15:35,0,30,Rotifera,Collotheca spp.,0.65,0.01,,
38913,LP190605,LPESC119,6/7/2019 15:35,0,30,Copepoda,Cyclopoid copepodid,4.73,3.6,,
38913,LP190605,LPESC119,6/7/2019 15:35,0,30,Cladocera,Daphnia pulex,0.86,24.24,,
38913,LP190605,LPESC119,6/7/2019 15:35,0,30,Copepoda,Diacyclops thomasi,0.43,0.45,,
38913,LP190605,LPESC119,6/7/2019 15:35,0,30,Rotifera,Gastropus stylifer,0.65,0.01,,
38913,LP190605,LPESC119,6/7/2019 15:35,0,30,Copepoda,Leptodiaptomus ashlandi,1.08,4,,
38913,LP190605,LPESC119,6/7/2019 15:35,0,30,Copepoda,nauplii larvae,23.24,1.43,,
38913,LP190605,LPESC119,6/7/2019 15:35,0,30,Rotifera,Polyarthra vulgaris,1.29,0.11,,
38913,LP190605,LPESC119,6/7/2019 15:35,0,30,Bivalvia,Quagga veliger,25.61,0.79,,
38913,LP190605,LPESC119,6/7/2019 15:35,0,30,Rotifera,Synchaeta spp.,1.72,0.03,,
38912,LP190605,LPCR1679,6/7/2019 11:05,0,30,Cladocera,Bosmina longirostris,0.29,0.19,,
38912,LP190605,LPCR1679,6/7/2019 11:05,0,30,Copepoda,Calanoid copepodid,3.18,8.96,,
38912,LP190605,LPCR1679,6/7/2019 11:05,0,30,Copepoda,Cyclopoid copepodid,8.38,4.59,,
38912,LP190605,LPCR1679,6/7/2019 11:05,0,30,Cladocera,Daphnia galeata,4.62,56.03,,
38912,LP190605,LPCR1679,6/7/2019 11:05,0,30,Cladocera,Daphnia pulex,0.29,1.47,,
38912,LP190605,LPCR1679,6/7/2019 11:05,0,30,Copepoda,Diacyclops thomasi,0.87,2.11,,
38912,LP190605,LPCR1679,6/7/2019 11:05,0,30,Rotifera,Keratella cochlearis,0.29,0,,
38912,LP190605,LPCR1679,6/7/2019 11:05,0,30,Rotifera,Keratella quadrata,0.29,0.02,,
38912,LP190605,LPCR1679,6/7/2019 11:05,0,30,Copepoda,Leptodiaptomus ashlandi,0.29,0.81,,
38912,LP190605,LPCR1679,6/7/2019 11:05,0,30,Copepoda,Leptodiaptomus siciloides,1.73,5.71,,
38912,LP190605,LPCR1679,6/7/2019 11:05,0,30,Copepoda,Mesocyclops edax,0.29,0.84,,
38912,LP190605,LPCR1679,6/7/2019 11:05,0,30,Copepoda,nauplii larvae,25.43,2.12,,
38912,LP190605,LPCR1679,6/7/2019 11:05,0,30,Rotifera,Polyarthra vulgaris,0.58,0.01,,
38912,LP190605,LPCR1679,6/7/2019 11:05,0,30,Bivalvia,Quagga veliger,4.91,0.14,,
38912,LP190605,LPCR1679,6/7/2019 11:05,0,30,Rotifera,Synchaeta spp.,17.34,0.11,,
38911,LP190605,LPCR2085,6/7/2019 8:30,0,30,Cladocera,Bosmina longirostris,0.18,0.16,,
38911,LP190605,LPCR2085,6/7/2019 8:30,0,30,Copepoda,Calanoid copepodid,0.55,2.44,,
38911,LP190605,LPCR2085,6/7/2019 8:30,0,30,Cladocera,Chydorus sphaericus,0.18,0.05,,
38911,LP190605,LPCR2085,6/7/2019 8:30,0,30,Rotifera,Collotheca spp.,0.74,0.02,,
38911,LP190605,LPCR2085,6/7/2019 8:30,0,30,Copepoda,Cyclopoid copepodid,6.64,5.78,,
38911,LP190605,LPCR2085,6/7/2019 8:30,0,30,Cladocera,Daphnia galeata,0.37,1.07,,
38911,LP190605,LPCR2085,6/7/2019 8:30,0,30,Cladocera,Daphnia pulex,0.74,20.78,,
38911,LP190605,LPCR2085,6/7/2019 8:30,0,30,Cladocera,Daphnia sp.,0.55,1.99,,
38911,LP190605,LPCR2085,6/7/2019 8:30,0,30,Rotifera,Keratella cochlearis,5.9,0.03,,
38911,LP190605,LPCR2085,6/7/2019 8:30,0,30,Rotifera,Keratella earlinae,0.55,0,,
38911,LP190605,LPCR2085,6/7/2019 8:30,0,30,Rotifera,Keratella quadrata,0.18,0.01,,
38911,LP190605,LPCR2085,6/7/2019 8:30,0,30,Copepoda,Leptodiaptomus siciloides,0.92,3.25,,
38911,LP190605,LPCR2085,6/7/2019 8:30,0,30,Copepoda,Mesocyclops edax,0.37,6.13,,
38911,LP190605,LPCR2085,6/7/2019 8:30,0,30,Copepoda,nauplii larvae,17.15,1.42,,
38911,LP190605,LPCR2085,6/7/2019 8:30,0,30,Rotifera,Polyarthra vulgaris,0.55,0.01,,
38911,LP190605,LPCR2085,6/7/2019 8:30,0,30,Rotifera,Ptygura spp.,0.74,0.02,,
38911,LP190605,LPCR2085,6/7/2019 8:30,0,30,Bivalvia,Quagga veliger,9.96,0.13,,
38911,LP190605,LPCR2085,6/7/2019 8:30,0,30,Rotifera,Synchaeta spp.,8.48,0.04,,
38910,LP190605,LPSJR431,6/6/2019 10:00,0,18,Rotifera,Ascomorpha ecaudis,0.04,0,,
38910,LP190605,LPSJR431,6/6/2019 10:00,0,18,Copepoda,Calanoid copepodid,0.2,0.29,,
38910,LP190605,LPSJR431,6/6/2019 10:00,0,18,Copepoda,Cyclopoid copepodid,0.72,1.25,,
38910,LP190605,LPSJR431,6/6/2019 10:00,0,18,Cladocera,Daphnia galeata,0.08,0.59,,
38910,LP190605,LPSJR431,6/6/2019 10:00,0,18,Cladocera,Daphnia pulex,0.08,1.51,,
38910,LP190605,LPSJR431,6/6/2019 10:00,0,18,Copepoda,Diacyclops thomasi,0.08,0.2,,
38910,LP190605,LPSJR431,6/6/2019 10:00,0,18,Copepoda,Harpacticoida sp.,0.04,0.03,,
38910,LP190605,LPSJR431,6/6/2019 10:00,0,18,Rotifera,Keratella cochlearis,0.16,0,,
38910,LP190605,LPSJR431,6/6/2019 10:00,0,18,Copepoda,Leptodiaptomus ashlandi,0.08,0.23,,
38910,LP190605,LPSJR431,6/6/2019 10:00,0,18,Copepoda,Mesocyclops edax,0.08,0.2,,
38910,LP190605,LPSJR431,6/6/2019 10:00,0,18,Copepoda,nauplii larvae,3.97,0.31,,
38910,LP190605,LPSJR431,6/6/2019 10:00,0,18,Rotifera,Polyarthra vulgaris,0.88,0.02,,
38910,LP190605,LPSJR431,6/6/2019 10:00,0,18,Bivalvia,Quagga veliger,0.6,0.04,,
38910,LP190605,LPSJR431,6/6/2019 10:00,0,18,Rotifera,Synchaeta spp.,1,0,,
38910,LP190605,LPSJR431,6/6/2019 10:00,0,18,Rotifera,Trichotria tetractis,0.04,0,,
38909,LP190605,LPSJR193,6/6/2019 8:10,0,30,Copepoda,Calanoid copepodid,2.03,2.51,,
38909,LP190605,LPSJR193,6/6/2019 8:10,0,30,Copepoda,Cyclopoid copepodid,11.02,7.73,,
38909,LP190605,LPSJR193,6/6/2019 8:10,0,30,Cladocera,Daphnia galeata,1.12,3.58,,
38909,LP190605,LPSJR193,6/6/2019 8:10,0,30,Cladocera,Daphnia pulex,2.25,59.87,,
38909,LP190605,LPSJR193,6/6/2019 8:10,0,30,Copepoda,Diacyclops thomasi,0.22,0.3,,
38909,LP190605,LPSJR193,6/6/2019 8:10,0,30,Copepoda,Leptodiaptomus siciloides,1.12,3.14,,
38909,LP190605,LPSJR193,6/6/2019 8:10,0,30,Copepoda,nauplii larvae,26.1,1.72,,
